0	627.9672915604561	15810.631370518606
1	626.9076139979035	15809.338127752297
2	625.8479364353508	15808.044884985988
3	624.788258872798	15806.75164221968
4	623.7285813102453	15805.458399453371
5	622.6689037476926	15804.165156687062
6	621.60922618514	15802.871913920753
7	620.5495486225872	15801.578671154446
8	619.4898710600345	15800.285428388137
9	618.4301934974818	15798.992185621828
10	617.3705159349291	15797.698942855519
11	616.3108383723763	15796.405700089212
12	615.2511608098237	15795.112457322903
13	614.191483247271	15793.819214556594
14	613.1318056847183	15792.525971790285
15	612.0721281221656	15791.232729023977
16	611.0124505596128	15789.939486257668
17	609.9527729970602	15788.64624349136
18	608.8930954345075	15787.35300072505
19	607.8334178719548	15786.059757958741
20	606.773740309402	15784.766515192434
21	605.7140627468493	15783.473272426125
22	604.6543851842966	15782.180029659816
23	603.594707621744	15780.886786893507
24	602.5350300591912	15779.5935441272
25	601.4753524966385	15778.30030136089
26	600.4156749340858	15777.007058594581
27	599.3559973715331	15775.713815828272
28	598.2963198089803	15774.420573061965
29	597.2366422464277	15773.127330295656
30	596.176964683875	15771.834087529347
31	596.1121765553166	15771.594864892546
32	596.0473884267583	15771.355642255747
33	595.9826002981999	15771.116419618946
34	595.9178121696416	15770.877196982145
35	595.8530240410832	15770.637974345345
36	595.7882359125249	15770.398751708544
37	595.7234477839665	15770.159529071743
38	595.6586596554081	15769.920306434944
39	595.5938715268497	15769.681083798143
40	595.5290833982914	15769.441861161342
41	595.464295269733	15769.202638524543
42	595.3995071411747	15768.963415887742
43	595.3347190126163	15768.72419325094
44	595.269930884058	15768.484970614141
45	595.2051427554997	15768.24574797734
46	595.1403546269413	15768.00652534054
47	595.075566498383	15767.76730270374
48	595.0107783698246	15767.528080066939
49	594.9459902412663	15767.288857430138
50	594.8812021127079	15767.049634793339
51	594.8164139841496	15766.810412156537
52	594.7516258555912	15766.571189519736
53	594.6868377270328	15766.331966882937
54	594.6220495984744	15766.092744246136
55	594.557261469916	15765.853521609335
56	594.4924733413577	15765.614298972536
57	594.4276852127994	15765.375076335735
58	594.362897084241	15765.135853698934
59	594.2981089556827	15764.896631062134
60	594.2333208271243	15764.657408425333
61	595.0275907496068	15763.99321640814
62	595.8218606720894	15763.329024390949
63	596.6161305945719	15762.664832373755
64	597.4104005170545	15762.000640356562
65	598.204670439537	15761.33644833937
66	598.9989403620197	15760.672256322177
67	599.7932102845022	15760.008064304984
68	600.5874802069848	15759.34387228779
69	601.3817501294673	15758.6796802706
70	602.1760200519499	15758.015488253406
71	602.9702899744324	15757.351296236213
72	603.764559896915	15756.687104219021
73	604.5588298193975	15756.022912201828
74	605.3530997418801	15755.358720184635
75	606.1473696643626	15754.694528167442
76	606.9416395868451	15754.03033615025
77	607.7359095093277	15753.366144133057
78	608.5301794318102	15752.701952115864
79	609.3244493542928	15752.037760098672
80	610.1187192767753	15751.373568081479
81	610.9129891992579	15750.709376064286
82	611.7072591217404	15750.045184047094
83	612.501529044223	15749.3809920299
84	613.2957989667055	15748.716800012708
85	614.0900688891882	15748.052607995516
86	614.8843388116707	15747.388415978323
87	615.6786087341533	15746.72422396113
88	616.4728786566358	15746.060031943936
89	617.2671485791184	15745.395839926745
90	618.0614185016009	15744.731647909552
91	618.3055498799704	15744.556509010952
92	618.5496812583399	15744.381370112353
93	618.7938126367094	15744.206231213753
94	619.0379440150789	15744.031092315154
