
2019-07-09 16:55:42.232310	1	1	51.0	78.8	61.0	77.0	63.0	73.4	64.0	71.6	48.0	82.4	60.0	73.4	58.0	75.2	
2019-07-09 16:56:53.632207	1	1	48.0	80.6	59.0	77.0	62.0	75.2	63.0	71.6	48.0	82.4	158.0	51.8	57.0	75.2	
2019-07-09 16:58:10.087910	1	1	47.0	82.4	59.0	77.0	62.0	75.2	63.0	73.4	46.0	84.2	59.0	75.2	56.0	77.0	
2019-07-09 16:59:16.443315	1	1	46.0	82.4	59.0	78.8	160.0	53.6	63.0	73.4	40.0	86.0	157.0	53.6	56.0	77.0	
2019-07-09 17:00:32.904021	1	1	45.0	84.2	58.0	78.8	64.0	75.2	63.0	73.4	40.0	86.0	59.0	75.2	55.0	77.0	
2019-07-09 17:01:41.777564	1	1	43.0	84.2	58.0	78.8	63.0	75.2	62.0	73.4	39.0	87.8	59.0	75.2	55.0	77.0	
2019-07-09 17:02:50.638781	1	1	43.0	84.2	57.0	78.8	63.0	75.2	62.0	73.4	37.0	87.8	157.0	53.6	55.0	77.0	
2019-07-09 17:03:56.984394	1	1	42.0	86.0	57.0	78.8	62.0	75.2	62.0	73.4	37.0	87.8	59.0	75.2	55.0	77.0	
2019-07-09 17:05:00.801035	1	1	41.0	86.0	56.0	80.6	62.0	75.2	61.0	73.4	36.0	89.6	59.0	77.0	54.0	77.0	
2019-07-09 17:06:04.617656	1	1	-1	-1	56.0	80.6	62.0	77.0	61.0	73.4	35.0	89.6	58.0	77.0	54.0	77.0	
2019-07-09 17:07:48.339286	1	1	-1	-1	55.0	80.6	62.0	77.0	61.0	73.4	35.0	89.6	57.0	77.0	54.0	77.0	
2019-07-09 17:09:34.595021	1	1	-1	-1	55.0	80.6	61.0	77.0	61.0	73.4	33.0	91.4	58.0	77.0	53.0	77.0	
2019-07-09 17:11:23.369965	1	1	-1	-1	55.0	80.6	61.0	77.0	60.0	73.4	33.0	91.4	58.0	77.0	54.0	78.8	
2019-07-09 17:13:04.552164	1	1	41.0	86.0	54.0	80.6	60.0	77.0	61.0	73.4	33.0	93.2	157.0	53.6	54.0	78.8	
